id,program_name,university_name,country,city,tuition_per_semester,degree_level,field_of_study,language_of_instruction,semester_fee,application_fee,living_cost_per_month,official_url,direct_application_url,source_url,full_description_text,program_duration_months,duration,intake,application_deadline,format,pace
portugal-universidade-de-aveiro-escola-superior-de-tecnologia-e-gestao-de-agueda-industrial-maintenance-engine,Industrial Maintenance Engineering,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Portugal,Águeda,2500,Master,Metalurgia e metalomecânica,Portuguese,100,20,565-815 EUR,https://www.ua.pt/pt/curso/1718,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=9,"O Mestrado em Engenharia de Manutenção Industrial tem como objetivo principal proporcionar uma formação emergente a profissionais com cinco ou mais anos de experiência profissional na área da manutenção industrial ou afins, dando-lhes ferramentas e competências que lhes permitem contribuir para o aumento da produtividade e competitividade das empresas e, consequentemente, para o crescimento económico das empresas/indústria da região e do país. O conceito da Indústria 4.0 lança desafios técnicos e científicos aos profissionais que diariamente trabalham na área da manutenção, mas a formação de base destes profissionais não lhes permite responder, de uma forma célere e eficaz a estes. Coerente com as novas necessidades das empresas, não só a eficiência operacional, mas também a sua sustentabilidade, são aprofundados temas como a organização e gestão da manutenção, digitalização de processos industriais, instrumentação em processos industriais, técnicas de diagnóstico em manutenção industrial e aplicação do conceito de Indústria 4.0 na manutenção industrial.",12,1 ano,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-escola-superior-de-tecnologia-e-gestao-de-agueda-mechatronics-engineering-ague,Mechatronics Engineering,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Portugal,Águeda,2500,Master,Eletrónica e automação,Portuguese,100,20,565-815 EUR,https://www.ua.pt/pt/curso/1717,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=9,"O Mestrado em Engenharia Mecatrónica pretende formar profissionais pós-graduados com um perfil multidisciplinar, cada vez mais procurado a nível industrial, para lidar com os desafios de engenharia colocados pela crescente utilização de infraestruturas inteligentes associadas ao conceito de indústria 4.0. Promove o desenvolvimento de competências segundo uma perspetiva multidisciplinar que contribui para a realização de atividades de desenvolvimento e de investigação aplicada no domínio da Engenharia Mecatrónica, envolvendo",24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-escola-superior-de-tecnologia-e-gestao-de-agueda-public-management-agueda-bach,Public Management,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Portugal,Águeda,2075,Bachelor,Gestão e administração,Portuguese,83,70,565-815 EUR,https://www.ua.pt/pt/curso/65,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=8,"Esta licenciatura visa formar profissionais altamente qualificados, com uma base sólida em gestão e administração pública, complementada por conhecimentos em domínios como a economia, a contabilidade e o governo eletrónico. A formação é direcionada para o desenvolvimento de um conjunto de capacidades e competências essenciais à prática de uma gestão pública moderna e eficaz, focada na utilização eficiente dos recursos e numa governança responsável que promova a redução das desigualdades e o desenvolvimento socioeconómico dos territórios.",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-escola-superior-de-tecnologia-e-gestao-de-agueda-secretarial-and-corporate-com,Secretarial and Corporate Communication,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Portugal,Águeda,1750,Bachelor,Secretariado e trabalho administrativo,Portuguese,70,70,565-815 EUR,https://www.ua.pt/pt/curso/66,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=8,"O ciclo de estudos em Secretariado e Comunicação Empresarial tem como objetivo principal a formação de profissionais qualificados, aptos a prestar assessoria à direção ou administração de empresas ou organismos públicos e privados. Ao garantir uma formação de excelência dos profissionais de OMBC, este curso contribui para a igualdade de oportunidades no mundo empresarial, nomeadamente através do incentivo à capacitação das mulheres.",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-escola-superior-de-tecnologia-e-gestao-de-agueda-total-quality-management-ague,Total Quality Management,Universidade de Aveiro - Escola Superior de Tecnologia e Gestão de Águeda,Portugal,Águeda,2075,Master,Enquadramento na organização/empresa,Portuguese,83,20,565-815 EUR,https://www.ua.pt/pt/curso/466,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=9,"O Mestrado em Gestão da Qualidade Total (MGQT) resulta de parcerias entre a ESTGA-UA, associações empresariais como, por exemplo, a Câmara de Comércio e Indústria do Distrito de Aveiro (AIDA CCI), a Associação Portuguesa de Certificação (APCER), a Rede de Inovação de Aveiro (INOVARIA), o Laboratório de Qualidade Industrial (LIQ) e a Associação Nacional da Indústria de Duas Rodas, Ferragens Mobiliário e Atividades Complementares dos Setores Representados (ABIMOTA bem como várias empresas de renome internacional.",24,4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-instituto-superior-de-contabilidade-e-administracao-da-universidade-de-aveiro-,Accounting,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração da Universidade de Aveiro,Portugal,Aveiro,2500,Bachelor,Contabilidade e fiscalidade,Portuguese,100,70,565-815 EUR,https://www.ua.pt/pt/curso/48,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=8,"A Licenciatura em Contabilidade prepara profissionais para enfrentar os desafios complexos e em constante evolução da profissão, combinando conhecimentos técnicos sólidos com competências digitais, analíticas, éticas e transversais. O curso enfatiza práticas responsáveis, inclusivas e sustentáveis, assegurando o alinhamento com os Objetivos de Desenvolvimento Sustentável (ODS) das Nações Unidas e formando diplomados que contribuem para a educação de qualidade, inovação, comunidades sustentáveis, uso responsável de recursos e cidadania global.",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-instituto-superior-de-contabilidade-e-administracao-da-universidade-de-aveiro--2,Accounting,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração da Universidade de Aveiro,Portugal,Aveiro,2500,Master,Contabilidade e fiscalidade,Portuguese,100,20,565-815 EUR,https://www.ua.pt/pt/curso/131,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=9,"Novo plano curricular a entrar em vigor no ano letivo de 2024/2025, com uma nova unidade curricular sobre “Transformação digital e business intelligence em contabilidade”. O Mestrado só entrará em funcionamento após a preparação no ano letivo de 2024/2025.",24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-instituto-superior-de-contabilidade-e-administracao-da-universidade-de-aveiro--3,Accounting and Management Control,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração da Universidade de Aveiro,Portugal,Aveiro,2075,Master,Contabilidade e fiscalidade,Portuguese,83,20,565-815 EUR,https://www.ua.pt/pt/curso/453,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=9,"O Mestrado em Contabilidade e Controlo de Gestão procura responder às necessidades de crescimento e desenvolvimento económico sentidas por profissionais e investigadores que pretendam trabalhar em pequenas, médias e grandes empresas na área do controlo de gestão e da contabilidade de gestão e na área financeira, fiscal e de auditoria. Acolhe também aqueles que pretendem desenvolver competências de formação em investigação nestas áreas, fomentando ambientes de aprendizagem que incorporem processos inovadores e práticas sustentáveis. O plano de estudos proporciona uma formação aprofundada de carácter especializado e profissional, combinando teoria e prática para o desenvolvimento de competências nas áreas indicadas.",24,2 anos / 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-instituto-superior-de-contabilidade-e-administracao-da-universidade-de-aveiro--4,Competitiveness and Business Development,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração da Universidade de Aveiro,Portugal,Aveiro,2075,Master,Gestão e administração,Portuguese,83,20,565-815 EUR,https://www.ua.pt/pt/curso/516,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=9,"O mestrado tem a duração de 1 ano e tem como objetivo principal proporcionar uma formação sólida e atualizada a profissionais com cinco ou mais anos de experiência, tornando-os capazes de contribuir para o desenvolvimento das empresas através da aplicação de competências técnicas avançadas na área da gestão, que abrangem: 1. Diagnóstico dos problemas a solucionar; 2. Seleção das ferramentas e modelos de aplicação adequados; 3. Aplicação em contexto empresarial.",12,"de 1 ano e tem como objetivo principal proporcionar uma formação sólida e atualizada a profissionais com cinco ou mais anos de experiência, tornando-os capazes de contribuir para o desenvolvimento das empresas através da aplicação de competências técnicas avançadas na área da gestão, que abrangem: 1. Diagnóstico dos problemas a solucionar; 2. Seleção das ferramentas e modelos de aplicação adequados; 3. Aplicação em contexto empresarial. Condições específicas de ingresso : Titulares do grau de licenciado ou equivalente legal, com experiência profissional mínima de 5 anos , devidamente comprovada. Horário de lecionação: 5ª pós-laboral e 6ª tarde e pós-laboral. Coerente com as necessidades e exigências das empresas, são aprofundados temas fundamentais da gestão, competitividade, marketing, internacionalização e desenvolvimento dos negócios, estimulando a aprendizagem ativa, a iniciativa e a autonomia. Pretende-se facilitar o exercício de atividades de resolução de problemas e a tomada de decisão num ambiente global, fortemente influenciado pela Economia... ver mais Diretor(a) de curso Irina Adriana Saur Amaral isaur@ua.pt Departamentos/Escolas politécnicas Instituto Superior de Contabilidade e Administração da Universidade de Aveiro Plano Curricular Mais Informações Duração 1 ano",Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-instituto-superior-de-contabilidade-e-administracao-da-universidade-de-aveiro--5,Digital Marketing and Communication,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração da Universidade de Aveiro,Portugal,Aveiro,1750,Master,Marketing e publicidade,Portuguese,70,20,565-815 EUR,https://www.ua.pt/pt/curso/469,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=9,"O Mestrado em Marketing e Comunicação Digital visa capacitar profissionais cuja atividade se desenvolve ou venha a desenvolver na área do marketing e comunicação digital, para que estes possam contribuir para o sucesso das presenças na internet de marcas e organizações através da atração, satisfação, e fidelização dos seus públicos digitais. O plano de estudos está assim desenhado para criar oportunidades de aprendizagem orientadas para um crescimento económico sustentável das marcas, respeito pela privacidade e prevenção do abuso, ou uso indevido, da tecnologia digital.",24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-instituto-superior-de-contabilidade-e-administracao-da-universidade-de-aveiro--6,Finance,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração da Universidade de Aveiro,Portugal,Aveiro,2500,Bachelor,"Finanças, banca e seguros",Portuguese,100,70,565-815 EUR,https://www.ua.pt/pt/curso/50,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=8,"A Licenciatura em Finanças pretende dar resposta ao desenvolvimento verificado no setor financeiro, tanto a nível nacional como global, alinhando-se com os princípios da sustentabilidade e responsabilidade ao nível das finanças. O currículo do curso tem um forte potencial de ligação ao mercado de trabalho e prepara os graduados para cargos profissionais especializados, proporcionando conhecimentos fundamentais da Teoria Económica e Financeira que, em combinação com ferramentas analíticas, permitem aos graduados tomar decisões de índole financeira e adquirir competências para contribuir para o desenvolvimento económico sustentável.",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-instituto-superior-de-contabilidade-e-administracao-da-universidade-de-aveiro--7,Finance,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração da Universidade de Aveiro,Portugal,Aveiro,2500,Master,"Finanças, banca e seguros",Portuguese,100,20,565-815 EUR,https://www.ua.pt/pt/curso/409,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=9,"O Mestrado em Finanças tem como objetivo formar e atualizar profissionais com sólidos conhecimentos teóricos e práticos na área financeira, preparados para atuar num contexto empresarial dinâmico, globalizado e em constante transformação.",24,4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-aveiro-instituto-superior-de-contabilidade-e-administracao-da-universidade-de-aveiro--8,Marketing,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração da Universidade de Aveiro,Portugal,Aveiro,2500,Bachelor,Marketing e publicidade,Portuguese,100,70,565-815 EUR,https://www.ua.pt/pt/curso/51,https://paco.ua.pt/CandidaturasUA/Geral/Default.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=8,"A licenciatura em marketing do ISCA UA pretende dotar os alunos de uma sólida formação baseada em conceitos fundamentais de marketing, complementada com um vasto leque de conhecimentos transversais, com especial destaque para a componente de gestão.",36,6 semesters,Autumn,2026-07-09,On Campus,Full-time
portugal-universidade-de-aveiro-instituto-superior-de-contabilidade-e-administracao-da-universidade-de-aveiro--9,Marketing,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração da Universidade de Aveiro,Portugal,Aveiro,2500,Master,Marketing e publicidade,Portuguese,100,20,565-815 EUR,https://www.ua.pt/pt/curso/216,https://paco.ua.pt/CandidaturasPG/main.aspx,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=2&tipo_curso=9,"O Mestrado em Marketing tem por objetivo principal proporcionar uma formação sólida a profissionais cuja atividade se desenvolve ou se venha a desenvolver na área do marketing, tornando-os capazes de contribuir para o sucesso e crescimento económico sustentável de marcas e organizações, através da satisfação e fidelização dos seus clientes ou públicos.",24,2 anos - 4 semestres,Check official site,2026-09-04,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-applied-mathematics-lisboa-bachelor,Applied Mathematics,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Bachelor,Matemática,Portuguese,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/applied-mathematics?level=licenciatura,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"If you enjoy mathematics and believe it is an important tool for solving problems, both in business and scientific research, this is the degree for you. Our degree programme will provide you with training that will enable you to develop analytical skills to structure problems and formulate solutions using a variety of theoretical and computational tools.",36,3 years (6 semesters),Autumn,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-applied-microbiology-lisboa-master,Applied Microbiology,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Biologia e bioquímica,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/applied-microbiology?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Microorganisms are the central actors of life on planet Earth, endowed with unparalleled adaptability and transformative power. No ecological process occurs without the direct or indirect intervention of microorganisms. Global awareness of the importance of microorganisms as agents of health and disease and as catalysts for processes and products reinforces the importance of advanced training in Microbiology. This importance will be amplified in the near future, considering the goals of sustainable development and the paradigms for the coming decades in the areas of planetary health, biodiversity, sustainability, and resource circularity. Microbiology is therefore currently one of the fastest-growing scientific and technological fields, covering several high-growth/high-value segments of the international market.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-applied-statistics-lisboa-bachelor,Applied Statistics,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Bachelor,Estatística,Portuguese,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/applied-statistics?level=licenciatura,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"In today's world, where data is generated in large quantities, Statistics is indispensable, contributing to informed decision-making that has an impact on people's lives. The Bachelor's Degree in Applied Statistics, which focuses on data collection/production, analysis and interpretation, aims to train professionals for the job market, which has seen an increasing demand for specialists with statistical reasoning skills and the ability to use computational tools.",36,3 years (6 semesters),Autumn,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-biochemistry-lisboa-bachelor,Biochemistry,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Bachelor,Biologia e bioquímica,Portuguese,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/biochemistry?level=licenciatura,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"Biochemistry studies the molecules and chemical processes that occur in living organisms. It explores the structure and function of different biological molecules, such as proteins, carbohydrates, lipids, and nucleic acids, and the ways in which they interact with each other to sustain life. It is a stimulating and dynamic area at the frontier of science, which encompasses multidisciplinary knowledge from subatomic particles to cells, with a strong mathematical and computational component and some incursion into human physiology and pathology.",36,3 years (6 semesters),Autumn,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-biochemistry-lisboa-phd,Biochemistry,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,1375,PhD,Biologia e bioquímica,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/doctorate-biochemistry?level=doutoramento,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=10,"Demonstrate the ability to design, implement and develop an independent line of research (preferably recognised by the ability to publish in international peer-reviewed journals);",48,4 years (8 semesters),Autumn,2026-08-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-biochemistry-and-biomedicine-lisboa-master,Biochemistry and Biomedicine,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Biologia e bioquímica,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/biochemistry-and-biomedicine?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The Master's Degree in Biochemistry and Biomedicine provides advanced training in biochemistry topics that impact the understanding of molecular, biochemical, and cellular processes relevant to cutting-edge problems in biology and biomedicine. This training is essential to properly respond to the societal challenges faced by the life sciences in the areas of health and technology.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-bioinformatics-and-computational-biology-lisboa-master,Bioinformatics and Computational Biology,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Biologia e bioquímica,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/bioinformatics-and-computational-biology?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"This training will be multidisciplinary, seeking to provide students with advanced and specialised knowledge applicable to cutting-edge scientific research and areas of growing employability for highly qualified human resources with differentiated training, such as the Pharmaceutical, Health and Biotechnology sectors.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-biology-lisboa-bachelor,Biology,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Bachelor,Biologia e bioquímica,Portuguese,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/biology?level=licenciatura,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"Biology is one of the most diverse and exciting areas of study in science today. At Ciências, students attend a two-year core curriculum, where they acquire a solid and cross-disciplinary education. In the 3rd year, they choose one of four branches. They have access to advanced studies in Biology, participate in research projects, combining learning in the laboratory and in the field. The diverse faculty's mission is to train critical biologists, ready to face the challenges that our planet and humanity face.",36,3 years (6 semesters),Autumn,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-biology-lisboa-phd,Biology,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,1375,PhD,Biologia e bioquímica,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/doctorate-biology?level=doutoramento,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=10,The Doctorate in Biology covers virtually all scientific areas of Biology and aims to train professionals with a solid scientific attitude and full mastery of study methodologies in their area of specialisation.,48,4 years (8 semesters),Autumn,2026-08-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-biomedical-engineering-and-biophysics-lisboa-bachelor,Biomedical Engineering and Biophysics,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Bachelor,Engenharias e técnicas afins - programas não classificados noutra área de formação,Portuguese,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/biomedical-engineering-and-biophysics?level=licenciatura,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"Some of the most fascinating scientific problems of our time and the most important technological challenges for health lie at the frontier between engineering, physics, and medicine. It is an area with excellent opportunities, which will certainly continue to contribute decisively to the enormous revolution that modern medicine is undergoing. At Ciências, the Bachelor's Degree in Biomedical Engineering and Biophysics benefits from its strong connection to IBEB, the only research center in Portugal dedicated exclusively to Biomedical Engineering and Biophysics.",36,3 years (6 semesters),Autumn,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-biomedical-engineering-and-biophysics-lisboa-master,Biomedical Engineering and Biophysics,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Tecnologia dos processos químicos,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/master-biomedical-engineering-and-biophysics,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,The Master's Degree in Biomedical Engineering and Biophysics (MEBB) aims to train professionals in the complex and rapidly evolving multidisciplinary scientific and technological field of Biomedical Engineering.,24,2 years(4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-biomedical-engineering-and-biophysics-lisboa-phd,Biomedical Engineering and Biophysics,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,1375,PhD,Tecnologia dos processos químicos,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/doctorate-biomedical-engineering-and-biophysics?level=doutoramento,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=10,"This Doctorate programme in Biomedical Engineering and Biophysics aims to provide advanced training in research in different areas of Biomedical Engineering, focusing, on the one hand, on physical methods of studying the human organism, in terms of biophysical modelling of physiological processes, and, on the other hand, the powerful physical means of diagnosis and therapy that have revolutionised medicine in recent decades and are present in hospitals.",36,3 years (6 semesters),Autumn,2026-08-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-biostatistics-lisboa-master,Biostatistics,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Estatística,English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/biio?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The Master’s Degree in Biostatistics offers solid training in probability and statistics, integrating data science and artificial intelligence. Focusing on life sciences and public health, it trains students to analyze complex data and respond to real societal challenges, contributing to advances in biomedical research and health decision-making.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-chemistry-lisboa-bachelor,Chemistry,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Bachelor,Química,Portuguese,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/chemistry?level=licenciatura,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=8,"In a subtle and almost invisible way, chemistry is omnipresent. It is essential for meeting basic needs such as food, clothing and shelter, and for obtaining clean air, water and soil. Chemical technology provides solutions for health, materials development, new forms of energy and much more.",36,3 years (6 semesters),Autumn,2026-05-22,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-chemistry-lisboa-master,Chemistry,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Química,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/master-chemistry?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"The Master's Degree in Chemistry aims to provide students with advanced training in emerging areas of chemistry, supported by a solid theoretical and experimental component in various basic fields, and to develop decision-making, strategic thinking and organisational skills.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-chemistry-lisboa-phd,Chemistry,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,1375,PhD,Química,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/doctorate-chemistry?level=doutoramento,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=10,"The main objective of the Doctorate in Chemistry is to produce knowledge through original research in Chemistry, from a fundamental or applied perspective. The total workload of the degree should correspond to approximately four years of full-time study.",48,4 years (8 semesters),Autumn,2026-08-17,On Campus,Full-time
portugal-universidade-de-lisboa-faculdade-de-ciencias-conservation-biology-lisboa-master,Conservation Biology,Universidade de Lisboa - Faculdade de Ciências,Portugal,Lisboa,3500,Master,Biologia e bioquímica,Portuguese / English,50,60,565-815 EUR,https://ciencias.ulisboa.pt/en/educational-offer/conservation-biology?level=mestrado,https://fenix.ciencias.ulisboa.pt/,https://www.dges.gov.pt/en/pesquisa_cursos_instituicoes?tipo_ensino=1&tipo_curso=9,"Sustainable development depends on good management of living resources, which is only possible with the support of well-trained technicians and scientists. This Master's programme aims to prepare professionals with a solid background in Conservation Biology and Ecology.",24,2 years (4 semesters),Autumn,2026-07-17,On Campus,Full-time
